Date,carat,cut,color,clarity,x,y,z,price,GemstoneNames
15/01/2019,0.55,Premium,Green,VVS1,5.35,5.26,3.24,1980,Zircon
15/01/2019,1.42,Very Good,yellow,VS1,7.11,7.17,4.48,11452,Cat's Eye
15/01/2019,1.53,Very Good,purple,SI1,7.45,7.32,4.57,12621,Cat's Eye
15/01/2019,0.41,Ideal,blue,VVS1,4.8,4.82,2.94,1608,Topaz
15/01/2019,0.5,Premium,red,SI2,5.12,5.09,3.17,1279,Sapphire
15/01/2019,0.3,Ideal,purple,VS1,4.32,4.36,2.66,570,Zircon
15/01/2019,0.33,Ideal,purple,SI2,4.44,4.48,2.74,413,Alexandrite
15/01/2019,0.32,Ideal,red,SI2,4.4,4.38,2.74,612,Ruby
15/01/2019,2.18,Ideal,Pink,SI2,8.31,8.34,5.2,15706,Alexandrite
15/01/2019,1.2,Very Good,purple,VS2,6.75,6.8,4.26,8454,Cat's Eye
15/01/2019,0.7,Ideal,yellow,VVS1,5.72,5.75,3.53,3073,Spinel
15/01/2019,0.41,Premium,Pink,VVS2,4.76,4.78,2.96,827,Cat's Eye
15/01/2019,0.71,Very Good,yellow,VS1,5.52,5.61,3.52,2768,Sapphire
15/01/2019,0.9,Premium,Green,VVS2,6.15,6.12,3.83,4657,Alexandrite
16/01/2019,0.3,Good,Green,VS2,4.27,4.3,2.72,473,Spinel
16/01/2019,0.31,Ideal,Pink,VS2,4.4,4.38,2.63,558,Zircon
16/01/2019,0.75,Good,purple,I1,5.78,5.62,3.66,1013,Topaz
16/01/2019,0.66,Very Good,Green,VS2,5.63,5.65,3.43,1841,Sapphire
16/01/2019,1.02,Ideal,purple,SI2,6.47,6.5,3.98,4578,Cat's Eye
16/01/2019,0.3,Very Good,Green,IF,4.26,4.29,2.69,789,Sapphire
16/01/2019,0.5,Very Good,Green,SI1,5.02,4.96,3.15,1181,Spinel
16/01/2019,1.35,Very Good,Pink,VS2,7.05,7.09,4.36,6884,Sapphire
16/01/2019,0.51,Ideal,yellow,VS2,5.12,5.05,3.19,1546,Ruby
16/01/2019,0.5,Ideal,blue,VS2,5.08,5.12,3.2,1451,Spinel
16/01/2019,0.9,Very Good,blue,SI1,6.19,6.25,3.83,4463,Zircon
16/01/2019,1.3,Ideal,yellow,VS2,7.04,7.01,4.35,9225,Alexandrite
16/01/2019,0.3,Ideal,blue,SI1,4.29,4.32,2.68,499,Ruby
16/01/2019,0.34,Ideal,purple,VVS1,4.5,4.53,2.76,1174,Alexandrite
16/01/2019,0.3,Good,purple,VS1,4.28,4.26,2.72,731,Topaz
16/01/2019,1.0,Very Good,red,SI1,6.26,6.29,3.91,5342,Zircon
16/01/2019,0.91,Very Good,blue,SI2,6.05,6.09,3.87,3751,Cat's Eye
16/01/2019,0.51,Ideal,Green,VS1,5.11,5.16,3.14,1438,Sapphire
16/01/2019,0.32,Ideal,Green,VS1,4.41,4.43,2.73,516,Spinel
16/01/2019,2.02,Premium,purple,SI2,8.15,8.05,4.98,14790,Alexandrite
17/01/2019,0.7,Ideal,yellow,SI2,5.67,5.69,3.48,2234,Sapphire
17/01/2019,0.31,Ideal,purple,VVS1,4.34,4.36,2.68,903,Ruby
17/01/2019,0.38,Ideal,yellow,VS2,4.62,4.66,2.86,743,Alexandrite
17/01/2019,1.51,Premium,White,VVS2,7.31,7.33,4.58,8770,Zircon
17/01/2019,0.3,Ideal,red,VS1,4.31,4.34,2.63,742,Spinel
17/01/2019,0.3,Ideal,yellow,VVS2,4.25,4.3,2.66,655,Cat's Eye
17/01/2019,1.19,Premium,Green,SI1,6.76,6.7,4.22,5802,Topaz
17/01/2019,0.42,Ideal,yellow,VVS1,4.86,4.88,2.95,1179,Zircon
17/01/2019,0.31,Ideal,purple,IF,4.37,4.4,2.67,914,Ruby
17/01/2019,0.55,Good,White,VS1,5.09,5.12,3.26,969,Spinel
17/01/2019,0.95,Good,purple,SI2,6.41,6.45,3.84,3750,Spinel
17/01/2019,1.5,Premium,blue,I1,7.38,7.2,4.5,4032,Sapphire
17/01/2019,1.17,Fair,Pink,I1,6.67,6.47,4.25,2336,Cat's Eye
17/01/2019,0.93,Very Good,Green,SI2,6.25,6.31,3.89,3452,Alexandrite
17/01/2019,1.51,Premium,Pink,SI2,7.37,7.28,4.59,7766,Topaz
17/01/2019,1.01,Ideal,Green,VS1,6.37,6.4,4.0,5777,Spinel
17/01/2019,0.38,Very Good,yellow,SI1,4.64,4.67,2.9,755,Spinel
17/01/2019,0.32,Premium,Green,VS2,4.39,4.37,2.73,648,Ruby
17/01/2019,0.59,Premium,Green,VVS2,5.42,5.33,3.35,1886,Alexandrite
17/01/2019,1.01,Good,purple,SI1,6.24,6.29,4.02,4339,Zircon
18/01/2019,0.97,Ideal,White,I1,6.34,6.28,3.89,2370,Ruby
18/01/2019,0.34,Ideal,yellow,VS1,4.52,4.55,2.78,898,Cat's Eye
18/01/2019,0.71,Very Good,purple,SI2,5.8,5.83,3.54,2036,Ruby
18/01/2019,0.27,Ideal,blue,VS2,4.18,4.2,2.56,577,Zircon
18/01/2019,0.7,Very Good,blue,VS2,5.77,5.82,3.49,2593,Zircon
18/01/2019,2.21,Ideal,yellow,SI2,8.4,8.36,5.19,18276,Cat's Eye
18/01/2019,1.51,Very Good,blue,VS2,7.26,7.36,4.56,14709,Ruby
18/01/2019,0.51,Ideal,yellow,VVS1,5.17,5.19,3.16,1933,Topaz
18/01/2019,1.01,Ideal,Pink,VS1,6.42,6.38,4.02,3991,Spinel
18/01/2019,1.5,Fair,White,VS2,7.2,7.07,4.6,5846,Cat's Eye
18/01/2019,0.31,Ideal,purple,VS2,4.39,4.36,2.66,802,Cat's Eye
18/01/2019,0.42,Ideal,red,VS2,4.83,4.86,2.98,961,Cat's Eye
18/01/2019,0.3,Premium,purple,VVS1,4.26,4.29,2.64,868,Alexandrite
18/01/2019,1.01,Premium,yellow,VS2,6.59,6.52,3.88,6108,Topaz
18/01/2019,0.31,Ideal,red,VS2,4.42,4.37,2.69,942,Ruby
18/01/2019,1.27,Ideal,Green,SI1,7.07,7.0,4.26,6785,Zircon
18/01/2019,0.41,Ideal,purple,VVS1,4.8,4.85,2.91,1295,Topaz
18/01/2019,0.7,Premium,purple,VS2,5.69,5.63,3.49,2838,Alexandrite
18/01/2019,0.79,Premium,yellow,VS2,5.92,5.89,3.68,2959,Sapphire
18/01/2019,1.5,Good,Pink,SI1,7.21,7.11,4.57,8736,Spinel
19/01/2019,1.05,Premium,blue,IF,6.7,6.66,3.94,11946,Cat's Eye
19/01/2019,0.63,Fair,blue,SI1,5.36,5.41,3.47,1952,Alexandrite
19/01/2019,0.7,Ideal,yellow,VS2,5.7,5.74,3.52,3253,Cat's Eye
19/01/2019,0.3,Ideal,yellow,VS2,4.36,4.31,2.66,675,Alexandrite
19/01/2019,0.57,Very Good,purple,VVS2,5.32,5.38,3.34,1902,Zircon
19/01/2019,0.7,Very Good,Pink,SI2,5.7,5.76,3.49,1603,Zircon
19/01/2019,0.32,Premium,yellow,IF,4.45,4.39,2.73,1020,Cat's Eye
19/01/2019,0.3,Ideal,purple,VS2,4.29,4.28,2.7,673,Cat's Eye
19/01/2019,0.35,Premium,red,SI1,4.51,4.54,2.81,644,Ruby
19/01/2019,0.41,Ideal,purple,VVS2,4.81,4.78,2.96,1192,Ruby
19/01/2019,0.7,Ideal,Green,VS1,5.68,5.71,3.53,2648,Spinel
19/01/2019,0.36,Premium,blue,SI2,4.56,4.61,2.82,505,Topaz
19/01/2019,1.05,Ideal,purple,VVS2,6.67,6.58,4.01,10011,Sapphire
19/01/2019,0.71,Ideal,blue,VS2,5.74,5.76,3.54,2891,Alexandrite
19/01/2019,1.52,Ideal,Pink,SI2,7.33,7.39,4.51,7582,Ruby
19/01/2019,0.32,Ideal,yellow,VS1,4.37,4.41,2.72,645,Spinel
19/01/2019,0.53,Premium,yellow,VS2,5.18,5.11,3.22,1607,Topaz
19/01/2019,0.31,Premium,Green,VVS1,4.36,4.33,2.7,907,Sapphire
19/01/2019,0.31,Ideal,Pink,VS2,4.37,4.4,2.73,452,Cat's Eye
19/01/2019,1.23,Very Good,White,VVS2,6.86,6.92,4.22,5665,Cat's Eye
20/01/2019,0.52,Very Good,purple,SI2,5.28,5.33,3.07,1273,Cat's Eye
20/01/2019,0.42,Very Good,blue,VS2,4.76,4.8,3.0,958,Zircon
20/01/2019,0.9,Good,purple,SI1,6.17,6.21,3.86,3898,Alexandrite
20/01/2019,0.38,Very Good,yellow,VS1,4.63,4.68,2.88,833,Topaz
20/01/2019,1.26,Premium,Pink,SI1,6.9,6.87,4.27,6068,Cat's Eye
20/01/2019,1.22,Ideal,Green,SI1,6.85,6.83,4.23,6776,Spinel
20/01/2019,0.72,Ideal,blue,SI1,5.83,5.85,3.52,2847,Alexandrite
20/01/2019,0.51,Ideal,purple,VVS2,5.12,5.15,3.17,1998,Spinel
20/01/2019,1.5,Very Good,White,SI1,7.24,7.29,4.54,6987,Cat's Eye
20/01/2019,0.28,Ideal,yellow,VVS2,4.18,4.2,2.58,586,Alexandrite
20/01/2019,1.24,Very Good,Pink,VS2,6.98,7.03,4.2,6134,Sapphire
20/01/2019,0.28,Ideal,red,VVS2,4.23,4.28,2.6,827,Spinel
20/01/2019,1.24,Fair,yellow,SI2,6.72,6.68,4.4,4058,Sapphire
20/01/2019,0.51,Ideal,yellow,VVS2,5.16,5.19,3.17,1902,Ruby
20/01/2019,0.8,Premium,White,SI1,6.03,5.98,3.61,2227,Sapphire
20/01/2019,1.21,Ideal,blue,VS1,6.82,6.85,4.22,12111,Ruby
20/01/2019,0.92,Very Good,blue,SI1,6.15,6.22,3.84,4562,Zircon
20/01/2019,0.7,Very Good,purple,VS2,5.61,5.65,3.58,2780,Topaz
20/01/2019,1.24,Ideal,White,SI1,6.95,6.88,4.28,5125,Cat's Eye
20/01/2019,0.38,Ideal,red,VVS1,4.65,4.71,2.87,1400,Cat's Eye
21/01/2019,0.53,Ideal,blue,VS2,5.16,5.2,3.21,1739,Alexandrite
21/01/2019,0.54,Ideal,Green,VS1,5.24,5.23,3.22,1637,Zircon
21/01/2019,1.25,Very Good,yellow,VVS1,6.97,7.04,4.22,11589,Topaz
21/01/2019,0.32,Ideal,yellow,VVS2,4.41,4.42,2.7,730,Zircon
21/01/2019,0.7,Fair,purple,VS2,5.57,5.53,3.58,2762,Ruby
21/01/2019,0.77,Very Good,purple,VVS2,5.89,5.92,3.58,3917,Alexandrite
21/01/2019,1.51,Very Good,red,SI2,7.28,7.35,4.51,10546,Topaz
21/01/2019,1.55,Ideal,White,VS2,7.41,7.49,4.58,8498,Ruby
21/01/2019,0.55,Premium,blue,SI2,5.24,5.2,3.23,1273,Alexandrite
21/01/2019,1.05,Premium,red,SI1,6.74,6.68,3.98,6174,Topaz
21/01/2019,0.4,Good,blue,SI1,4.69,4.66,2.98,882,Sapphire
21/01/2019,0.73,Premium,red,VS1,5.86,5.9,3.53,3620,Topaz
21/01/2019,0.96,Very Good,purple,SI1,6.24,6.32,3.9,4755,Zircon
21/01/2019,0.96,Very Good,red,SI2,6.43,6.47,3.87,4060,Cat's Eye
21/01/2019,1.09,Ideal,purple,SI1,6.59,6.61,4.09,5816,Topaz
21/01/2019,1.0,Ideal,purple,SI2,6.39,6.48,3.94,4372,Topaz
21/01/2019,0.7,Ideal,purple,SI1,5.74,5.78,3.52,2671,Zircon
21/01/2019,0.33,Very Good,yellow,VVS2,4.38,4.42,2.77,752,Spinel
21/01/2019,0.56,Premium,blue,VVS2,5.49,5.39,3.22,2496,Sapphire
21/01/2019,1.06,Ideal,purple,SI2,6.52,6.47,4.07,3461,Zircon
22/01/2019,0.7,Good,blue,SI1,5.73,5.76,3.47,2696,Zircon
22/01/2019,0.27,Ideal,red,VVS2,4.15,4.18,2.56,586,Sapphire
22/01/2019,0.43,Very Good,blue,VS2,4.79,4.86,3.03,981,Topaz
22/01/2019,0.7,Premium,yellow,VS1,5.64,5.57,3.53,2838,Sapphire
22/01/2019,2.13,Premium,yellow,SI2,8.37,8.27,5.05,16931,Topaz
22/01/2019,0.51,Premium,red,VS2,5.18,5.24,3.11,1787,Spinel
22/01/2019,0.43,Premium,Green,I1,4.83,4.78,2.98,581,Zircon
22/01/2019,0.31,Ideal,purple,VS2,4.3,4.34,2.69,625,Alexandrite
22/01/2019,0.72,Good,White,SI1,5.75,5.83,3.48,1547,Topaz
22/01/2019,1.27,Ideal,red,SI1,6.92,6.96,4.31,8256,Ruby
22/01/2019,0.32,Ideal,blue,VVS1,4.42,4.41,2.72,1020,Cat's Eye
22/01/2019,1.02,Premium,Green,VS2,6.5,6.4,3.99,5171,Zircon
22/01/2019,1.08,Ideal,Green,VVS1,6.55,6.59,4.06,9041,Spinel
22/01/2019,0.53,Ideal,blue,VS2,5.16,5.18,3.23,1607,Sapphire
22/01/2019,0.4,Premium,purple,SI1,4.7,4.74,2.94,737,Alexandrite
22/01/2019,1.0,Premium,purple,SI1,6.48,6.51,3.88,4851,Ruby
22/01/2019,0.72,Ideal,Green,VS1,5.78,5.81,3.58,3167,Sapphire
22/01/2019,0.4,Good,blue,SI1,4.69,4.65,2.97,882,Alexandrite
22/01/2019,0.52,Very Good,Green,VS2,5.12,5.11,3.25,1385,Spinel
22/01/2019,0.3,Ideal,yellow,IF,4.35,4.31,2.69,956,Zircon
23/01/2019,1.02,Very Good,purple,SI1,6.39,6.35,4.03,5038,Cat's Eye
23/01/2019,0.76,Ideal,purple,SI1,5.82,5.85,3.66,2607,Sapphire
23/01/2019,1.19,Ideal,Green,SI2,6.77,6.81,4.21,4914,Cat's Eye
23/01/2019,0.33,Premium,Green,VVS2,4.42,4.45,2.73,666,Sapphire
23/01/2019,0.51,Ideal,blue,SI1,5.14,5.16,3.16,1732,Spinel
23/01/2019,0.33,Ideal,yellow,VVS1,4.48,4.45,2.77,1114,Ruby
23/01/2019,0.82,Very Good,yellow,IF,5.96,6.0,3.7,4844,Alexandrite
23/01/2019,2.01,Good,blue,SI2,8.09,8.17,4.88,16582,Zircon
23/01/2019,1.01,Fair,yellow,SI2,6.42,6.48,3.86,3816,Sapphire
23/01/2019,0.6,Ideal,yellow,IF,5.36,5.44,3.36,2533,Alexandrite
23/01/2019,0.4,Very Good,blue,VS1,4.72,4.74,2.86,1053,Alexandrite
23/01/2019,0.53,Ideal,blue,VVS2,5.15,5.17,3.22,2288,Ruby
23/01/2019,0.43,Ideal,purple,VS2,4.91,4.88,2.99,968,Sapphire
23/01/2019,0.32,Ideal,yellow,VS1,4.41,4.45,2.71,645,Ruby
23/01/2019,1.16,Ideal,Pink,VS2,6.75,6.78,4.16,5207,Topaz
23/01/2019,0.3,Very Good,purple,VVS1,4.31,4.33,2.64,814,Ruby
23/01/2019,1.0,Fair,red,SI1,6.15,6.04,4.1,5096,Cat's Eye
23/01/2019,1.34,Ideal,Green,VS2,7.18,7.12,4.35,7999,Sapphire
23/01/2019,0.33,Premium,blue,VS2,4.41,4.39,2.73,928,Zircon
23/01/2019,0.41,Ideal,purple,VS2,4.78,4.8,2.96,863,Spinel
24/01/2019,0.24,Premium,Green,VVS1,4.02,4.0,2.44,554,Sapphire
24/01/2019,0.54,Ideal,purple,SI2,5.26,5.22,3.2,1240,Cat's Eye
24/01/2019,1.03,Ideal,yellow,VVS1,6.47,6.52,3.99,9691,Zircon
24/01/2019,1.0,Good,yellow,VVS2,6.32,6.3,3.94,6748,Topaz
24/01/2019,0.91,Ideal,yellow,SI1,6.23,6.26,3.87,4453,Spinel
24/01/2019,1.2,Very Good,Pink,SI1,6.7,6.74,4.22,5408,Zircon
24/01/2019,0.38,Ideal,blue,VS2,4.62,4.66,2.88,853,Ruby
24/01/2019,1.57,Ideal,White,VVS2,7.5,7.45,4.59,9516,Sapphire
24/01/2019,0.36,Ideal,blue,VS1,4.58,4.6,2.85,828,Spinel
24/01/2019,0.32,Very Good,purple,SI2,4.37,4.41,2.75,421,Alexandrite
24/01/2019,0.37,Premium,purple,VS2,4.6,4.54,2.83,957,Sapphire
24/01/2019,0.41,Good,blue,SI1,4.85,4.87,2.89,760,Spinel
24/01/2019,0.72,Ideal,blue,VS2,5.78,5.81,3.54,3601,Cat's Eye
24/01/2019,0.37,Ideal,blue,VS2,4.6,4.55,2.87,1041,Alexandrite
24/01/2019,1.2,Premium,Green,SI1,6.72,6.68,4.18,5592,Ruby
24/01/2019,0.3,Premium,blue,SI1,4.39,4.42,2.62,526,Zircon
24/01/2019,0.3,Ideal,yellow,VS2,4.3,4.27,2.67,675,Zircon
24/01/2019,0.5,Ideal,yellow,SI1,5.05,5.09,3.15,1153,Cat's Eye
24/01/2019,1.33,Premium,Green,SI1,7.04,6.98,4.34,7302,Cat's Eye
24/01/2019,0.9,Good,yellow,SI1,6.09,6.19,3.88,3574,Cat's Eye
25/01/2019,1.05,Very Good,Green,SI1,6.61,6.69,3.96,4608,Zircon
25/01/2019,0.91,Ideal,yellow,VS2,6.23,6.28,3.84,5023,Spinel
25/01/2019,1.75,Ideal,Pink,VVS2,7.72,7.69,4.79,14394,Sapphire
25/01/2019,2.0,Fair,White,SI1,7.82,7.67,5.15,11189,Alexandrite
25/01/2019,0.52,Ideal,Green,SI2,5.22,5.19,3.18,1065,Alexandrite
25/01/2019,1.0,Fair,purple,VS1,6.12,6.08,4.09,4984,Spinel
25/01/2019,0.41,Ideal,Green,SI1,4.77,4.72,2.98,876,Sapphire
25/01/2019,1.11,Premium,yellow,VS2,6.7,6.67,4.08,5346,Sapphire
25/01/2019,0.5,Premium,yellow,VVS1,5.08,5.12,3.11,1966,Cat's Eye
25/01/2019,1.51,Premium,purple,VS2,7.36,7.21,4.55,14294,Zircon
25/01/2019,0.6,Premium,blue,SI1,5.43,5.39,3.35,1830,Topaz
25/01/2019,1.02,Good,purple,SI1,6.27,6.23,3.98,4678,Alexandrite
25/01/2019,1.01,Very Good,Green,SI2,6.29,6.37,4.02,4475,Alexandrite
25/01/2019,0.57,Very Good,purple,VS2,5.39,5.43,3.22,1754,Zircon
25/01/2019,0.32,Premium,yellow,SI1,4.41,4.38,2.68,612,Topaz
25/01/2019,1.53,Very Good,blue,SI2,7.44,7.46,4.42,8270,Ruby
25/01/2019,0.38,Premium,yellow,VS2,4.66,4.63,2.79,983,Zircon
25/01/2019,0.27,Very Good,yellow,VS1,4.13,4.16,2.56,439,Topaz
25/01/2019,1.08,Very Good,blue,SI2,6.44,6.53,4.08,5018,Alexandrite
25/01/2019,0.42,Premium,yellow,VS1,4.84,4.81,2.94,984,Alexandrite
26/01/2019,1.01,Very Good,purple,SI1,6.44,6.47,3.94,4899,Cat's Eye
26/01/2019,1.53,Very Good,Pink,SI2,7.39,7.45,4.57,7406,Cat's Eye
26/01/2019,0.31,Ideal,red,SI1,4.32,4.35,2.7,548,Cat's Eye
26/01/2019,1.2,Premium,Green,VS1,6.75,6.65,4.2,6727,Topaz
26/01/2019,0.72,Very Good,yellow,VS1,5.75,5.68,3.63,2422,Zircon
26/01/2019,1.0,Premium,Green,IF,6.54,6.47,3.94,7235,Sapphire
26/01/2019,0.7,Premium,yellow,VVS2,5.68,5.61,3.55,2874,Topaz
26/01/2019,0.36,Ideal,blue,VS1,4.59,4.61,2.87,852,Topaz
26/01/2019,0.31,Good,purple,VS2,4.28,4.33,2.74,583,Topaz
26/01/2019,0.52,Ideal,red,SI1,5.18,5.15,3.19,1605,Zircon
26/01/2019,1.5,Ideal,Pink,I1,7.39,7.31,4.54,5510,Alexandrite
26/01/2019,0.71,Ideal,blue,SI1,5.76,5.71,3.55,2404,Topaz
26/01/2019,0.3,Ideal,yellow,VS1,4.31,4.28,2.7,776,Alexandrite
26/01/2019,0.37,Premium,purple,VS2,4.63,4.67,2.82,746,Cat's Eye
26/01/2019,1.53,Very Good,yellow,VS1,7.31,7.37,4.61,12654,Spinel
26/01/2019,0.23,Very Good,Green,VVS2,3.93,3.95,2.44,378,Spinel
26/01/2019,0.41,Premium,yellow,VS2,4.83,4.8,2.85,1061,Topaz
26/01/2019,0.55,Ideal,purple,SI2,5.27,5.29,3.24,1183,Spinel
26/01/2019,1.13,Premium,yellow,VS1,6.91,6.84,4.03,7404,Topaz
26/01/2019,0.54,Ideal,Pink,VS2,5.28,5.34,3.19,1266,Spinel
27/01/2019,0.33,Premium,purple,VS2,4.45,4.4,2.75,854,Sapphire
27/01/2019,1.02,Ideal,yellow,SI1,6.54,6.44,3.99,5398,Ruby
27/01/2019,0.73,Premium,purple,SI2,5.87,5.82,3.52,1971,Spinel
27/01/2019,0.9,Very Good,blue,SI1,6.19,6.23,3.81,5387,Spinel
27/01/2019,0.56,Ideal,yellow,IF,5.3,5.34,3.31,2321,Sapphire
27/01/2019,0.32,Ideal,yellow,VVS1,4.4,4.43,2.73,814,Alexandrite
27/01/2019,1.2,Very Good,Green,I1,6.75,6.67,4.23,2850,Ruby
27/01/2019,0.31,Ideal,Pink,VS1,4.32,4.28,2.7,628,Sapphire
27/01/2019,0.91,Ideal,purple,SI1,6.21,6.24,3.86,5176,Sapphire
27/01/2019,0.41,Premium,blue,SI2,4.78,4.82,2.88,683,Zircon
27/01/2019,1.0,Fair,Green,SI2,6.08,6.02,4.1,2530,Topaz
27/01/2019,1.14,Very Good,Pink,VS1,6.68,6.6,4.2,5148,Spinel
27/01/2019,0.7,Very Good,Pink,SI1,5.77,5.82,3.44,2058,Alexandrite
27/01/2019,0.54,Ideal,red,SI1,5.25,5.21,3.25,1786,Topaz
27/01/2019,1.01,Good,red,VS2,6.26,6.34,3.94,6563,Spinel
27/01/2019,0.55,Ideal,blue,SI2,5.27,5.22,3.25,1273,Spinel
27/01/2019,0.35,Ideal,blue,VS1,4.55,4.53,2.78,1063,Ruby
27/01/2019,1.54,Premium,Pink,SI2,7.41,7.31,4.53,6278,Alexandrite
27/01/2019,0.25,Ideal,purple,SI1,4.06,4.09,2.5,430,Zircon
27/01/2019,1.01,Premium,Green,VS2,6.45,6.37,3.97,4559,Zircon
28/01/2019,0.38,Premium,purple,VVS1,4.66,4.63,2.86,1257,Zircon
28/01/2019,1.01,Premium,blue,SI2,6.53,6.49,3.93,3801,Sapphire
28/01/2019,1.58,Fair,Green,SI1,7.28,7.22,4.69,7333,Topaz
28/01/2019,0.33,Ideal,blue,VS2,4.46,4.43,2.75,928,Zircon
28/01/2019,1.21,Very Good,purple,VS2,6.91,7.01,4.18,8711,Ruby
28/01/2019,1.33,Ideal,red,VS2,7.08,7.03,4.43,11409,Cat's Eye
28/01/2019,1.05,Very Good,yellow,VS2,6.45,6.49,4.06,6486,Sapphire
28/01/2019,1.01,Premium,purple,VS1,6.45,6.39,3.94,7792,Cat's Eye
28/01/2019,0.72,Ideal,Green,SI2,5.87,5.78,3.55,1901,Spinel
28/01/2019,0.32,Premium,yellow,SI1,4.43,4.4,2.76,612,Alexandrite
28/01/2019,0.7,Ideal,blue,VS2,5.76,5.79,3.52,3376,Spinel
28/01/2019,0.55,Ideal,red,VS2,5.33,5.38,3.22,2459,Alexandrite
28/01/2019,1.01,Good,red,SI2,6.27,6.32,4.1,4468,Cat's Eye
28/01/2019,0.35,Good,blue,SI2,4.45,4.49,2.86,454,Topaz
28/01/2019,0.31,Very Good,yellow,SI1,4.34,4.38,2.68,462,Alexandrite
28/01/2019,0.54,Ideal,White,SI1,5.22,5.25,3.27,964,Zircon
28/01/2019,0.73,Very Good,yellow,VS1,5.71,5.75,3.58,2999,Cat's Eye
28/01/2019,0.3,Ideal,blue,VVS1,4.33,4.35,2.63,895,Zircon
28/01/2019,0.71,Very Good,blue,VS1,5.68,5.76,3.58,3464,Cat's Eye
28/01/2019,0.72,Premium,purple,SI2,5.89,5.85,3.48,2364,Cat's Eye
29/01/2019,1.03,Ideal,purple,SI1,6.38,6.46,4.03,5356,Sapphire
29/01/2019,0.5,Premium,Pink,VVS1,5.25,5.19,3.04,1415,Ruby
29/01/2019,0.3,Good,red,VVS2,4.23,4.31,2.71,787,Cat's Eye
29/01/2019,1.6,Very Good,Green,VS1,7.48,7.63,4.62,12378,Cat's Eye
29/01/2019,1.0,Premium,purple,VVS2,6.43,6.38,3.92,8400,Sapphire
29/01/2019,1.04,Ideal,purple,VS2,6.48,6.53,4.04,6692,Cat's Eye
29/01/2019,0.31,Ideal,yellow,IF,4.37,4.41,2.67,871,Spinel
29/01/2019,0.34,Premium,Green,VVS1,4.51,4.48,2.75,862,Alexandrite
29/01/2019,1.0,Good,Green,SI1,6.68,6.62,3.85,4469,Spinel
29/01/2019,0.51,Ideal,blue,VS2,5.08,5.13,3.19,1656,Spinel
29/01/2019,1.2,Good,yellow,VS1,6.7,6.74,4.26,8442,Spinel
29/01/2019,0.3,Ideal,Green,IF,4.26,4.29,2.65,764,Alexandrite
29/01/2019,0.3,Very Good,purple,VVS1,4.32,4.35,2.68,783,Ruby
29/01/2019,1.23,Very Good,Pink,VS2,6.84,6.81,4.18,6826,Spinel
29/01/2019,1.01,Good,purple,VS2,6.28,6.35,3.92,6288,Ruby
29/01/2019,1.5,Very Good,Pink,VS2,7.31,7.4,4.45,9354,Cat's Eye
29/01/2019,0.4,Ideal,Green,VS1,4.74,4.72,2.92,1017,Ruby
29/01/2019,1.08,Premium,yellow,VS2,6.7,6.64,4.01,6532,Ruby
29/01/2019,3.01,Ideal,White,SI2,9.25,9.2,5.69,16037,Ruby
29/01/2019,0.31,Ideal,blue,SI1,4.37,4.41,2.7,660,Cat's Eye
30/01/2019,0.58,Ideal,yellow,SI1,5.33,5.37,3.33,1446,Zircon
30/01/2019,0.41,Ideal,purple,VS1,4.76,4.73,2.94,1076,Spinel
30/01/2019,0.35,Good,purple,SI2,4.48,4.45,2.85,591,Alexandrite
30/01/2019,1.27,Premium,Pink,I1,7.05,7.0,4.23,3732,Ruby
30/01/2019,0.41,Ideal,red,VS1,4.82,4.78,2.93,1230,Alexandrite
30/01/2019,0.35,Ideal,red,VS1,4.53,4.58,2.78,1065,Zircon
30/01/2019,0.91,Premium,Green,SI1,6.09,5.97,3.7,2763,Zircon
30/01/2019,0.4,Ideal,red,VS2,4.77,4.71,2.92,1050,Sapphire
30/01/2019,0.5,Very Good,Green,VS1,5.1,5.13,3.12,1598,Ruby
30/01/2019,0.53,Ideal,yellow,IF,5.2,5.24,3.21,2247,Cat's Eye
30/01/2019,0.38,Ideal,purple,VS1,4.7,4.65,2.86,1004,Alexandrite
30/01/2019,0.91,Very Good,purple,VS1,6.15,6.16,3.84,5302,Ruby
30/01/2019,0.54,Ideal,yellow,VS1,5.24,5.22,3.23,1847,Cat's Eye
30/01/2019,0.28,Very Good,blue,VS1,4.19,4.23,2.62,428,Ruby
30/01/2019,1.14,Ideal,yellow,VVS1,6.74,6.77,4.13,10933,Alexandrite
30/01/2019,0.35,Ideal,Green,VS2,4.53,4.56,2.78,571,Alexandrite
30/01/2019,0.86,Good,red,VVS1,6.02,6.12,3.89,5029,Zircon
30/01/2019,1.26,Premium,White,SI1,6.91,6.99,4.29,5114,Sapphire
30/01/2019,0.92,Good,red,SI1,6.28,6.32,3.79,5259,Spinel
30/01/2019,0.83,Premium,yellow,SI2,6.06,6.02,3.72,2749,Cat's Eye
31/01/2019,2.0,Ideal,yellow,SI2,8.13,8.0,5.02,11988,Topaz
31/01/2019,0.41,Very Good,Green,VS2,4.77,4.66,2.99,943,Topaz
31/01/2019,1.05,Premium,yellow,SI1,6.64,6.59,3.99,4974,Cat's Eye
31/01/2019,0.6,Very Good,red,VVS2,5.48,5.51,3.33,2897,Sapphire
31/01/2019,0.36,Ideal,blue,VS1,4.54,4.58,2.81,852,Alexandrite
31/01/2019,1.01,Premium,purple,SI1,6.57,6.5,3.85,5713,Spinel
31/01/2019,1.02,Premium,yellow,VS2,6.43,6.39,4.01,6087,Alexandrite
